total_env_steps,update,completed_episodes,completed_episode_return_mean,completed_episode_length_mean,actor_policy_loss,critic_loss,entropy,approx_kl,clip_fraction,actor_grad_norm,critic_grad_norm,advantage_raw_mean,advantage_raw_std,action_mean,action_std,action_saturation_ratio,raw_log_std_min,raw_log_std_mean,raw_log_std_max,clamped_log_std_min,clamped_log_std_mean,clamped_log_std_max,raw_log_std_gt_max_ratio,finite
319488,312,9,142.95669436844298,123.22222222222223,-0.005697396281175315,2.4121628776192665,-0.8669966071844101,0.0036413554887985812,0.052294921875,0.7771663673222065,20.509930634498595,0.6875725984573364,3.5475528240203857,0.0685695931315422,0.258235901594162,0.0,0.13995607197284698,0.14718477427959442,0.15740633010864258,-1.721901297569275,-1.7077490091323853,-1.6877617835998535,0.0,1.0
320512,313,8,125.67216294584182,129.125,-0.004940499423537403,4.274149949848652,-0.8675362721085549,0.001993935233622324,0.052978515625,0.8349109515547752,28.518022894859314,-0.3487062454223633,4.854506015777588,0.09095793962478638,0.2579566538333893,0.0,0.1371953785419464,0.14663775265216827,0.15884147584438324,-1.7273179292678833,-1.708842158317566,-1.6849621534347534,0.0,1.0
321536,314,8,123.41866338834708,119.875,-0.0058754297439008955,3.1459142941981555,-0.8694060355424881,0.003579155498300679,0.05087890625,0.7697177775204181,26.695809495449065,0.3472138047218323,4.440968036651611,0.10913596302270889,0.2538679242134094,0.0,0.13811342418193817,0.14671766757965088,0.1592440903186798,-1.7255162000656128,-1.7086855173110962,-1.6841769218444824,0.0,1.0
322560,315,8,132.00821890940338,130.625,-0.003113515890436247,4.291853728890419,-0.8681808561086655,0.0036212453327607364,0.0313232421875,0.8475153259932995,30.75101646184921,0.09059885144233704,4.979679584503174,0.1096251979470253,0.25739356875419617,0.0,0.14017938077449799,0.14716745913028717,0.16057825088500977,-1.7214633226394653,-1.7078018188476562,-1.6815757751464844,0.0,1.0
323584,316,10,124.01769705731961,112.4,-0.004266475565964356,1.5245253898203373,-0.8637083455920219,0.0029379841857007706,0.0359130859375,0.757012514770031,16.812021112442018,0.1905716210603714,2.9740042686462402,0.08746901899576187,0.25801926851272583,0.0,0.1402418315410614,0.14834754168987274,0.16331514716148376,-1.7213407754898071,-1.7054991722106934,-1.6762430667877197,0.0,1.0
324608,317,8,136.60302443085172,125.75,-0.0028912316251080484,5.032369178533554,-0.8601756483316422,0.0024594189526396804,0.0177490234375,0.7461531668901443,34.50241904258728,0.5014578700065613,5.462177753448486,0.0842420682311058,0.25974637269973755,0.0,0.13796024024486542,0.14777781069278717,0.16281987726688385,-1.7258168458938599,-1.7066160440444946,-1.6772077083587646,0.0,1.0
325632,318,8,131.0248149397164,127.75,-0.006491992250084877,2.697471046447754,-0.8634128257632255,0.0071663736962364055,0.069140625,0.8962991431355476,30.703367030620576,1.7115724086761475,3.7081451416015625,0.09567534923553467,0.2655203342437744,0.0,0.13622964918613434,0.1477864682674408,0.16410377621650696,-1.7292137145996094,-1.706600308418274,-1.674707293510437,0.0,1.0
326656,319,9,124.32554738845117,109.0,-0.005133472953457385,5.603687986731529,-0.8635050848126411,0.004204738257976714,0.05126953125,0.8026893734931946,28.36161251068115,-0.6447386741638184,5.274251461029053,0.09297037124633789,0.25969448685646057,0.0,0.13518765568733215,0.14746038615703583,0.16442961990833282,-1.731259822845459,-1.7072473764419556,-1.6740728616714478,0.0,1.0
327680,320,10,110.1053605791951,102.2,-0.004869401175528765,9.89010273218155,-0.8652058765292168,0.0061663099375437016,0.0648681640625,0.7550913788378238,47.25363285541535,-2.508033037185669,6.447155952453613,0.08087240904569626,0.2618889808654785,0.0,0.13639336824417114,0.14746108651161194,0.16325820982456207,-1.7288923263549805,-1.707232117652893,-1.676353931427002,0.0,1.0
328704,321,8,120.40560208491726,113.125,-0.0036646640626713635,3.5947977133095264,-0.8616954237222672,0.0021772780019091442,0.0233154296875,0.7893592566251755,28.79795311689377,0.4478023052215576,4.773930072784424,0.08835027366876602,0.2587241530418396,0.0,0.1377023160457611,0.14859099686145782,0.16155073046684265,-1.7263230085372925,-1.7050251960754395,-1.679680347442627,0.0,1.0
329728,322,9,116.84750678273167,117.22222222222223,-0.004551212431397289,2.27846799120307,-0.860250224173069,0.004691464244388044,0.0373291015625,0.7647471331059933,25.06690021753311,1.5486152172088623,3.644343852996826,0.08078163862228394,0.2700551450252533,0.0,0.13767482340335846,0.14747010171413422,0.15746617317199707,-1.726377010345459,-1.7071901559829712,-1.6876450777053833,0.0,1.0
330752,323,9,114.15437809513482,104.88888888888889,-0.0050100472290068865,5.8544677823781965,-0.8646074518561363,0.004062471771612763,0.0528564453125,0.7535132855176926,23.413353204727173,-0.043545812368392944,5.112718105316162,0.0740005150437355,0.2685481309890747,0.0,0.13891412317752838,0.14774304628372192,0.1563359797000885,-1.723945140838623,-1.7066707611083984,-1.6898506879806519,0.0,1.0
331776,324,11,128.50862627657733,121.0,-0.003797664074227214,3.445019266009331,-0.8646215915679931,0.005981518123007845,0.041162109375,0.8127704061567783,24.242797589302064,0.796314537525177,4.104672431945801,0.06847786158323288,0.27771443128585815,0.0,0.13948838412761688,0.14693483710289001,0.15489692986011505,-1.7228186130523682,-1.7082252502441406,-1.6926602125167847,0.0,1.0
332800,325,8,127.40908276506775,116.875,-0.004386079916730523,2.1522052079439162,-0.8704126417636872,0.004821575705136638,0.036572265625,0.8692562453448772,17.77392600774765,0.8323732614517212,3.5396366119384766,0.07970486581325531,0.27090081572532654,0.0,0.13829277455806732,0.1460251808166504,0.15390728414058685,-1.7251642942428589,-1.7100359201431274,-1.694593071937561,0.0,1.0
333824,326,8,111.54467798925792,112.0,-0.00459626354277134,2.553407584875822,-0.8749013558030129,0.003943958647141699,0.0352294921875,0.7341901011765003,22.09799416065216,0.5590272545814514,3.8721354007720947,0.09364134073257446,0.2747955918312073,0.0,0.13628797233104706,0.14533571898937225,0.15406128764152527,-1.7290992736816406,-1.7113815546035767,-1.6942923069000244,0.0,1.0
334848,327,11,125.01555203352792,114.18181818181819,-0.005466654663905501,1.9681722491979599,-0.8771738097071647,0.0038427480903919786,0.0438720703125,0.7571279719471932,16.57957340478897,0.24248221516609192,3.216146230697632,0.0822417214512825,0.27261802554130554,0.0,0.13540944457054138,0.1454358547925949,0.15344738960266113,-1.7308242321014404,-1.7111682891845703,-1.6954914331436157,0.0,1.0
335872,328,8,120.51370709480665,107.125,-0.005688175780232996,4.648083961009979,-0.8778592854738235,0.006518193958618213,0.0602783203125,0.7645163327455521,24.97687703371048,-0.381599485874176,4.759763240814209,0.0680801123380661,0.27570921182632446,0.0,0.1337296962738037,0.14505746960639954,0.15324953198432922,-1.734123706817627,-1.7119325399398804,-1.695878028869629,0.0,1.0
336896,329,9,124.10085728463744,109.88888888888889,-0.004648740554694086,3.0372424744069577,-0.8783148050308227,0.002013381812139414,0.0429931640625,0.753080303221941,23.68606858253479,0.5882212519645691,4.330472946166992,0.07843800634145737,0.2746860980987549,0.0,0.13552267849445343,0.145193412899971,0.15270408987998962,-1.7306019067764282,-1.7116388082504272,-1.696943759918213,0.0,1.0
337920,330,8,125.78393855555203,124.125,-0.006507515267003328,2.2069801300764085,-0.876644566655159,0.006361569704313297,0.0660888671875,0.8356273524463177,16.691231083869933,0.4922860860824585,3.533147096633911,0.09315034002065659,0.27755507826805115,0.0,0.1359567791223526,0.14576289057731628,0.15266147255897522,-1.7297495603561401,-1.7105255126953125,-1.6970270872116089,0.0,1.0
338944,331,9,127.30882634892896,111.33333333333333,-0.00572448339080438,2.6212248727679253,-0.8740378215909004,0.005086833632958587,0.04501953125,0.8375150002539158,19.62471776008606,-0.3225540816783905,3.642035722732544,0.07779695838689804,0.2758505344390869,0.0,0.1374056488275528,0.14592401683330536,0.151852548122406,-1.7269052267074585,-1.7102078199386597,-1.6986079216003418,0.0,1.0
339968,332,10,117.9752583591862,109.2,-0.0036476597510045395,4.821664191037416,-0.874167637526989,0.005989442285499536,0.0478271484375,0.8323302708566189,41.55475857257843,0.7390977144241333,5.904464244842529,0.06525067239999771,0.28128549456596375,0.0,0.13780063390731812,0.14561882615089417,0.14997044205665588,-1.7261300086975098,-1.7108230590820312,-1.7022876739501953,0.0,1.0
340992,333,10,125.6916991784118,113.0,-0.0034087409148924053,8.32515771985054,-0.8756904661655426,0.003638947739091236,0.040087890625,0.8737384021282196,40.37551929950714,0.45036694407463074,6.467306613922119,0.08011168241500854,0.28237199783325195,0.0,0.13638441264629364,0.14563877880573273,0.1520521491765976,-1.728909969329834,-1.7107709646224976,-1.6982178688049316,0.0,1.0
342016,334,8,117.81020101083982,114.25,-0.004965946706943214,2.4214757293462754,-0.8749716982245446,0.00487576094456017,0.048193359375,0.7849526472389698,21.580354368686677,-0.4405900239944458,3.80017352104187,0.07604419440031052,0.29432424902915955,0.0,0.13696563243865967,0.14564134180545807,0.1537601351737976,-1.727768898010254,-1.7107595205307007,-1.694880485534668,0.0,1.0
343040,335,10,117.77734998418237,109.0,-0.003945280599873513,4.384106777608395,-0.8749867841601372,0.006979309231974184,0.0499755859375,0.7668944790959358,21.23821395635605,-0.9424975514411926,4.539949893951416,0.07959773391485214,0.2881864905357361,0.0,0.13703255355358124,0.14600712060928345,0.15629181265830994,-1.727637529373169,-1.7100497484207153,-1.689936876296997,0.0,1.0
344064,336,8,106.00626433328699,107.875,-0.006252553325612098,7.641923502087593,-0.8726108863949775,0.0043554083720664495,0.0721923828125,0.713727167993784,33.14162027835846,-1.5290679931640625,5.76543664932251,0.08681438118219376,0.2834163308143616,0.0,0.13721312582492828,0.1462089568376541,0.15443997085094452,-1.7272831201553345,-1.7096508741378784,-1.6935526132583618,0.0,1.0
345088,337,10,121.84927770952011,113.4,-0.0038002412533387543,1.2065841779112816,-0.8728257447481156,0.0023209118939121255,0.043212890625,0.8395728349685669,14.817226386070251,0.38455063104629517,2.7580459117889404,0.06390655785799026,0.28049758076667786,0.0,0.1375124454498291,0.14575417339801788,0.1543104201555252,-1.7266956567764282,-1.7105439901351929,-1.6938056945800781,0.0,1.0
346112,338,9,114.41994830548876,115.88888888888889,-0.005359387246426195,4.839263060688973,-0.8757873833179474,0.004283704064437188,0.0419189453125,0.7596247106790542,28.264610719680785,-0.5412529706954956,4.96249532699585,0.06964527815580368,0.28603416681289673,0.0,0.137342631816864,0.14538569748401642,0.15447470545768738,-1.7270289659500122,-1.7112756967544556,-1.6934847831726074,0.0,1.0
347136,339,11,112.5771434080069,105.36363636363636,-0.005093836499145255,5.270698621869087,-0.8797888904809952,0.003705783496843651,0.0455810546875,0.7334986686706543,25.221240437030794,0.028788477182388306,5.184467315673828,0.06687803566455841,0.2824242115020752,0.0,0.13561150431632996,0.1442864090204239,0.1530834138393402,-1.7304275035858154,-1.7134342193603516,-1.6962025165557861,0.0,1.0
348160,340,10,119.8540470536299,105.7,-0.004059487511403859,2.796755336225033,-0.8917827844619751,0.0037921606752206573,0.03056640625,0.8191911600530147,24.26937562227249,0.27170634269714355,4.1119818687438965,0.06537625938653946,0.28358694911003113,0.0,0.13233734667301178,0.14124494791030884,0.1504877805709839,-1.736859679222107,-1.7193818092346191,-1.7012760639190674,0.0,1.0
349184,341,9,101.10071567510848,106.0,-0.003935251361690461,7.1661386579275135,-0.9028255224227906,0.002364313071302604,0.0374755859375,0.7396360851824284,33.512361359596255,-2.0406103134155273,5.285107135772705,0.061452656984329224,0.27933478355407715,0.0,0.13320523500442505,0.14098894596099854,0.14926913380622864,-1.735154151916504,-1.7198933362960815,-1.7036594152450562,0.0,1.0
350208,342,9,122.97859202072553,110.22222222222223,-0.004754976229742169,5.216911379992962,-0.9067647755146027,0.0016981559223495425,0.029736328125,0.8136084891855717,37.70578401088714,1.522918939590454,5.321681022644043,0.06691458076238632,0.2804168462753296,0.0,0.1335785686969757,0.13927975296974182,0.1466960608959198,-1.7344205379486084,-1.7232460975646973,-1.7086944580078125,0.0,1.0
351232,343,10,121.78480122771214,107.2,-0.005614841519854963,2.667619231343269,-0.9205633521080017,0.004538963118102401,0.0408447265625,0.8028917022049427,19.393135488033295,0.8980316519737244,3.659451484680176,0.06742747128009796,0.28475436568260193,0.0,0.13051410019397736,0.13639016449451447,0.14455047249794006,-1.7404439449310303,-1.7289199829101562,-1.7128958702087402,0.0,1.0
352256,344,9,115.91544448797387,104.0,-0.004077161359600723,2.790615325421095,-0.9381000936031342,0.0029617371546919458,0.0332763671875,0.7592200443148613,24.660500705242157,0.4661513566970825,4.129568099975586,0.06190304085612297,0.2803032696247101,0.0,0.12868785858154297,0.1335863620042801,0.1421036273241043,-1.7440357208251953,-1.7344080209732056,-1.7176904678344727,0.0,1.0
353280,345,9,117.28431044385148,125.22222222222223,-0.00513430688297376,2.7662532560527326,-0.9515539065003396,0.0055175228291773236,0.0534912109375,0.7844454415142537,26.447990155220033,1.5384445190429688,3.7553234100341797,0.07934119552373886,0.2806968688964844,0.0,0.12575232982635498,0.1318480372428894,0.1422877162694931,-1.7498127222061157,-1.737827181816101,-1.7173296213150024,0.0,1.0
354304,346,8,120.79566947018654,109.25,-0.006134221947286278,4.138272553682327,-0.9569559141993522,0.003966385808598716,0.064013671875,0.735476054251194,25.207553851604462,0.6195432543754578,4.537680149078369,0.08430502563714981,0.27304965257644653,0.0,0.12576209008693695,0.1320083737373352,0.14333055913448334,-1.749793529510498,-1.737520694732666,-1.7152858972549438,0.0,1.0
355328,347,10,121.57690678568838,115.7,-0.005915634462144226,3.1502956256270407,-0.9556583523750305,0.005438747315201909,0.05830078125,0.6885237991809845,28.67863303422928,1.9896135330200195,4.155005931854248,0.08173909038305283,0.2833634316921234,0.0,0.1252211630344391,0.1318773776292801,0.1435355842113495,-1.7508585453033447,-1.7377753257751465,-1.7148841619491577,0.0,1.0
356352,348,7,116.08496467862153,107.42857142857143,-0.00540098479250446,3.959606635570526,-0.957675439119339,0.002218148756946903,0.0570556640625,0.8170124940574169,26.399951326847077,1.263515830039978,4.618560791015625,0.0666673555970192,0.26699572801589966,0.0,0.1241530254483223,0.13121573626995087,0.14304016530513763,-1.7529618740081787,-1.739086627960205,-1.7158548831939697,0.0,1.0
357376,349,10,122.12580224145987,128.4,-0.005367171310354024,4.824994775652885,-0.9617257952690125,0.004593129444401711,0.05390625,0.815709175169468,26.563619554042816,0.33313503861427307,5.042720317840576,0.07779289036989212,0.29033949971199036,0.0,0.12568673491477966,0.13099132478237152,0.14083099365234375,-1.7499418258666992,-1.7395139932632446,-1.7201855182647705,0.0,1.0
358400,350,10,120.49937478970568,108.3,-0.004712077503791079,2.6589742630720137,-0.9634128883481026,0.0028848053960246036,0.063720703125,0.8263924866914749,23.10681594610214,-0.2550543546676636,4.07257604598999,0.07581693679094315,0.28065475821495056,0.0,0.12330007553100586,0.1301804631948471,0.13920703530311584,-1.7546420097351074,-1.741101622581482,-1.7233705520629883,0.0,1.0
359424,351,8,127.83813920246033,112.375,-0.003029348619747907,1.4406473502516746,-0.9696850419044495,0.0041591651053749954,0.0295166015625,0.7756821393966675,17.891296768188475,0.9993346929550171,3.296135187149048,0.07753075659275055,0.27994996309280396,0.0,0.1216878667473793,0.12901830673217773,0.1391388326883316,-1.7578184604644775,-1.7434029579162598,-1.7235043048858643,0.0,1.0
360448,352,7,121.62548596651901,118.28571428571429,-0.00463916469598189,4.633850044012069,-0.9747690811753273,0.002570483018644154,0.0446044921875,0.830951751768589,36.62962410449982,1.4842787981033325,4.622165203094482,0.08506361395120621,0.28714290261268616,0.0,0.11943532526493073,0.12874658405780792,0.1408938765525818,-1.762258768081665,-1.7439308166503906,-1.7200621366500854,0.0,1.0
361472,353,9,120.5861800292366,128.0,-0.006061754550319165,2.7808599770069122,-0.9767125084996223,0.0065912088917684745,0.06572265625,0.8533726736903191,16.32927041053772,-0.028230488300323486,3.6581220626831055,0.07433531433343887,0.28958168625831604,0.0,0.12010703235864639,0.12798361480236053,0.13896355032920837,-1.7609343528747559,-1.7454242706298828,-1.7238482236862183,0.0,1.0
362496,354,9,128.03207102607365,112.66666666666667,-0.003851268067955971,0.9211048599332571,-0.981718622148037,0.0044960282044485215,0.035009765625,0.8445152655243874,13.025460815429687,0.6093925833702087,2.330476999282837,0.07915396243333817,0.2850451171398163,0.0,0.12088286131620407,0.12727531790733337,0.13896144926548004,-1.7594050168991089,-1.7468458414077759,-1.723852276802063,0.0,1.0
363520,355,8,133.58302986746403,128.0,-0.004953590151853859,3.0295238226652144,-0.9872139498591423,0.005943518163985573,0.0656494140625,0.9512861497700215,25.42137598991394,0.8540165424346924,4.309460639953613,0.08042557537555695,0.2877413034439087,0.0,0.11960329860448837,0.1258578598499298,0.13692034780979156,-1.7619274854660034,-1.7496072053909302,-1.7278578281402588,0.0,1.0
364544,356,10,99.89386020285158,112.8,-0.0048650535056367515,2.6007255613803864,-0.9964107245206832,0.00351330247358419,0.047216796875,0.7375667922198772,24.794620180130003,-0.9747886657714844,3.7520411014556885,0.0635477676987648,0.2765977084636688,0.0,0.11816553771495819,0.12458208948373795,0.13492195308208466,-1.7647627592086792,-1.7521363496780396,-1.7317817211151123,0.0,1.0
365568,357,10,108.5477739495675,100.4,-0.004284393857233226,4.62570129185915,-1.001888918876648,0.005247887539735529,0.04365234375,0.856046836078167,31.25372859239578,-1.4002537727355957,4.936689853668213,0.06504391878843307,0.28071773052215576,0.0,0.1184186041355133,0.12369722872972488,0.13188602030277252,-1.76426362991333,-1.753873348236084,-1.7377467155456543,0.0,1.0
366592,358,10,120.1660922114291,110.5,-0.00555362906306982,5.247321604192257,-1.0077854990959167,0.003116513483109884,0.0443359375,0.8198911063373089,29.80030760765076,-1.5750057697296143,4.831876754760742,0.05454341694712639,0.27125284075737,0.0,0.11831706762313843,0.12266706675291061,0.1299993097782135,-1.7644639015197754,-1.7559040784835815,-1.741456151008606,0.0,1.0
367616,359,8,106.43312859569622,103.875,-0.005687589597073384,4.312666268646717,-1.0126884818077087,0.006031861655355897,0.056591796875,0.8660094007849694,28.99856468439102,-1.7294944524765015,4.5376877784729,0.056151699274778366,0.2845017611980438,0.0,0.11728482693433762,0.12222246080636978,0.13077546656131744,-1.7664999961853027,-1.756777286529541,-1.7399299144744873,0.0,1.0
368640,360,11,113.77931723802372,111.18181818181819,-0.006022258289158344,2.93286140114069,-1.015722307562828,0.009135625175258611,0.0629150390625,0.7981028117239475,25.870630526542662,0.6651564836502075,4.033596515655518,0.06543765962123871,0.2844032943248749,0.0,0.11521615087985992,0.12125370651483536,0.13054528832435608,-1.7705819606781006,-1.7586926221847534,-1.7403825521469116,0.0,1.0
369664,361,8,122.4969316575567,122.875,-0.0036337497760541735,3.3060706101357935,-1.0212203204631805,0.0035249783395556733,0.0306396484375,0.8125378608703613,37.749026644229886,1.7647275924682617,4.448232650756836,0.05269382521510124,0.272688090801239,0.0,0.11288266628980637,0.1204836294054985,0.13156022131443024,-1.775188684463501,-1.7602028846740723,-1.738387107849121,0.0,1.0
370688,362,8,122.321382204014,122.5,-0.0051521231885999445,2.318158606439829,-1.0251640647649765,0.005001089777215384,0.050439453125,0.8468705303966999,25.172474002838136,0.7503117322921753,3.697448253631592,0.04745861887931824,0.2807833254337311,0.0,0.11330058425664902,0.1200331449508667,0.1306000053882599,-1.7743635177612305,-1.7610994577407837,-1.7402749061584473,0.0,1.0
371712,363,10,115.89709855943252,103.9,-0.004597281466703862,3.32831224501133,-1.03084177672863,0.0026480422835447825,0.0349609375,0.8343467563390732,29.811061203479767,0.6652849316596985,4.67477560043335,0.04516538977622986,0.2841106355190277,0.0,0.110915407538414,0.11811238527297974,0.12909641861915588,-1.7790744304656982,-1.7648849487304688,-1.743232011795044,0.0,1.0
372736,364,9,113.37485811491817,112.55555555555556,-0.004608509095851332,4.754990369081497,-1.0430557191371919,0.0061649949348066,0.0453369140625,0.7890645757317543,26.265855944156648,-0.2568901777267456,4.957122802734375,0.05679791048169136,0.2782194912433624,0.0,0.10853913426399231,0.1164141595363617,0.12774774432182312,-1.783770203590393,-1.7682380676269531,-1.7458853721618652,0.0,1.0
373760,365,9,105.50358352201087,98.33333333333333,-0.00424562458647415,4.9049911320209505,-1.0485502272844314,0.0036520854497211984,0.05634765625,0.7720811299979686,25.343222236633302,-0.5962531566619873,4.926175594329834,0.03178362548351288,0.27511224150657654,0.0,0.10734228789806366,0.11623705178499222,0.1282605230808258,-1.7861361503601074,-1.768595576286316,-1.7448763847351074,0.0,1.0
374784,366,8,134.7063356870915,137.5,-0.004001974925631657,6.87537230104208,-1.0505859792232513,0.0034723093966022136,0.03330078125,0.8223945192992688,68.83140754699707,2.1794352531433105,6.380887031555176,0.030696528032422066,0.2788020968437195,0.0,0.1062757596373558,0.11548957973718643,0.12687985599040985,-1.7882450819015503,-1.7700587511062622,-1.7475932836532593,0.0,1.0
375808,367,10,113.38480561163931,115.2,-0.006206479505635798,5.984706646203994,-1.0522708296775818,0.004725451109698043,0.0648193359375,0.8604177385568619,39.65636308193207,1.6539543867111206,5.699633598327637,0.06766831129789352,0.2872103154659271,0.0,0.10501493513584137,0.11585914343595505,0.12820927798748016,-1.790738821029663,-1.7693263292312622,-1.7449772357940674,0.0,1.0
376832,368,9,121.5504721283675,112.11111111111111,-0.005459576821886003,9.535753336548805,-1.052423718571663,0.007421140074438881,0.0472900390625,0.8698653072118759,51.94352662563324,1.1823625564575195,6.829215049743652,0.04785968363285065,0.2860165238380432,0.0,0.10403391718864441,0.11531919986009598,0.12825745344161987,-1.7926795482635498,-1.7703922986984253,-1.7448824644088745,0.0,1.0
377856,369,8,120.17866450049559,112.375,-0.004966897540725768,5.649944859743118,-1.0531810879707337,0.006154190207598731,0.048681640625,0.8146775156259537,30.44161763191223,1.286347508430481,5.119783878326416,0.049582213163375854,0.2923744022846222,0.0,0.103486567735672,0.11603653430938721,0.1304406076669693,-1.7937625646591187,-1.7689933776855469,-1.7405884265899658,0.0,1.0
378880,370,8,137.1150587489844,119.125,-0.004738101054681465,5.191130888462067,-1.0535244792699814,0.0016370338824344798,0.037548828125,0.8105049736797809,37.3701548576355,2.3998377323150635,4.821020126342773,0.04404991492629051,0.27390462160110474,0.0,0.10206906497478485,0.11430221050977707,0.12945255637168884,-1.7965677976608276,-1.7724031209945679,-1.7425315380096436,0.0,1.0
379904,371,9,126.57353997124467,121.55555555555556,-0.006373869208618999,1.5990116983652114,-1.0633486539125443,0.00752615766832605,0.058251953125,0.8544903479516506,22.663242483139037,1.6251869201660156,2.838625192642212,0.03778781741857529,0.2879582643508911,0.0,0.1014648899435997,0.11374286562204361,0.12872280180454254,-1.7977638244628906,-1.7735143899917603,-1.7439669370651245,0.0,1.0
380928,372,10,116.39425767904302,115.8,-0.0036590014351531863,4.820707276463509,-1.0613013237714768,0.0039561765122925864,0.040966796875,0.9218168199062348,26.587699198722838,-0.6817629337310791,4.839627742767334,0.025592327117919922,0.28494948148727417,0.0,0.1018795445561409,0.11470562219619751,0.13001379370689392,-1.796942949295044,-1.771616816520691,-1.7414276599884033,0.0,1.0
381952,373,10,104.58991509788379,111.6,-0.00521512251580134,3.4292597979307176,-1.056857454776764,0.004612568077573087,0.0636474609375,0.857019704580307,28.036274778842927,-0.8168293237686157,4.361778259277344,0.03336400166153908,0.2773328423500061,0.0,0.10150039941072464,0.11500215530395508,0.13106082379817963,-1.7976934909820557,-1.7710336446762085,-1.7393689155578613,0.0,1.0
382976,374,8,134.48683567147393,125.875,-0.00564095345325768,4.102747908234596,-1.0559044033288956,0.006450219888938591,0.0673095703125,0.9059270054101944,28.17137876749039,0.7349816560745239,4.484811305999756,0.02994094230234623,0.28898361325263977,0.0,0.10066778212785721,0.11523443460464478,0.13386446237564087,-1.7993417978286743,-1.7705879211425781,-1.7338589429855347,0.0,1.0
384000,375,8,115.24149921353283,120.625,-0.005753404274582863,1.4962771072983743,-1.0516215294599534,0.004587718384573236,0.047998046875,0.7769631244242191,16.185880279541017,-0.20197972655296326,2.8880410194396973,0.03304615616798401,0.2858552932739258,0.0,0.10256407409906387,0.116263248026371,0.133978933095932,-1.7955881357192993,-1.7685527801513672,-1.7336339950561523,0.0,1.0
385024,376,8,140.7265161704912,117.25,-0.004644999484298751,7.692608803510666,-1.0487591922283173,0.004733009482151829,0.0519775390625,0.9486276805400848,44.83028705120087,1.569373607635498,5.911475658416748,0.04225538298487663,0.29477500915527344,0.0,0.10252171754837036,0.11618465185165405,0.1336684674024582,-1.7956719398498535,-1.7687010765075684,-1.7342439889907837,0.0,1.0
386048,377,8,119.596587897423,117.875,-0.00775863784365356,5.625890053808689,-1.0477577775716782,0.00524617379414849,0.082958984375,0.8847752615809441,39.49852983951568,-1.1492232084274292,5.600978374481201,0.017090560868382454,0.284025102853775,0.0,0.1028221920132637,0.11687558889389038,0.13414692878723145,-1.7950773239135742,-1.767342209815979,-1.7333040237426758,0.0,1.0
387072,378,10,113.73504879694151,114.8,-0.0053652292466722425,1.8515549026429654,-1.0457815319299697,0.0042780712086823765,0.036669921875,0.7887621641159057,18.916194009780884,0.381661981344223,3.4184377193450928,0.025650540366768837,0.2770592272281647,0.0,0.10299166291952133,0.11641716957092285,0.13169661164283752,-1.7947418689727783,-1.7682379484176636,-1.7381190061569214,0.0,1.0
388096,379,7,133.75239005130433,137.28571428571428,-0.005170577668468468,3.8898045122623444,-1.0555475175380706,0.0019603975088102743,0.0388671875,0.8837146297097206,38.764407908916475,1.5251781940460205,4.5507683753967285,0.02887859381735325,0.2829599380493164,0.0,0.10089600086212158,0.11334842443466187,0.12965331971645355,-1.7988899946212769,-1.774307131767273,-1.7421365976333618,0.0,1.0
389120,380,8,123.54611473887127,113.75,-0.006138817011378706,2.8221179246902466,-1.0713584631681443,0.005840075817832258,0.052587890625,0.8023410029709339,23.973044741153718,-0.5631161332130432,4.219081878662109,0.037149667739868164,0.26635852456092834,0.0,0.10059471428394318,0.11193753033876419,0.12916535139083862,-1.799486517906189,-1.777097225189209,-1.7430963516235352,0.0,1.0
390144,381,9,140.42278004970942,132.77777777777777,-0.004747034725733101,4.982673761248589,-1.0744750142097472,0.00639430757437367,0.0505859375,0.8833923645317554,50.21633589267731,1.8086329698562622,5.755086421966553,0.04117615148425102,0.2764013409614563,0.0,0.10089574009180069,0.11195054650306702,0.13019128143787384,-1.798890471458435,-1.7770663499832153,-1.7410786151885986,0.0,1.0
391168,382,9,111.08755096444362,101.11111111111111,-0.0058178090490400795,8.528217428922654,-1.078009667992592,0.005111970572033897,0.0510498046875,0.80261759608984,42.93566994667053,-1.4363254308700562,6.12197732925415,0.04777937009930611,0.274227499961853,0.0,0.09872189909219742,0.11039537191390991,0.13065077364444733,-1.8031951189041138,-1.7801398038864136,-1.7401751279830933,0.0,1.0
