mode,hop,metric,count,min,mean,median,p1,p5,p95,p99,max,std
nominal,R2->R3,antenna_gain_linear,10000,0.9794571782831316,0.9976769877736142,0.999070574620359,0.982646160012654,0.990754130662522,0.9999928833875261,0.9999996636609402,0.9999999999450848,0.0035653972581528486
nominal,R2->R3,capacity_mbps,10000,28.01588674232306,39.655791826468736,39.35350673616464,29.12447643800067,31.80735101272287,53.110113511212035,56.28372721414426,60.406102008884595,5.953143380200244
nominal,R2->R3,distance_m,10000,110.18603447354363,238.8641902527741,235.61331582263762,127.60800818254113,143.04132087903886,313.74459373783793,348.101965655244,364.36055848607265,48.763190948478766
nominal,R2->R3,elevation_angle_deg,10000,0.0004245887318794671,2.1474905851122235,1.7487857165789036,0.033228543829299385,0.15284801614878638,5.517826327842989,7.569803562657289,8.24045038168709,1.7419039826541598
nominal,R2->R3,height_difference_abs_m,10000,0.0017180947731390006,8.448019918633683,7.506496806807576,0.1349259370360869,0.5674656897578529,21.30408687645925,24.716453557566524,27.111054702669662,6.260389898292741
nominal,R2->R3,horizontal_distance_m,10000,109.6810185291632,238.6170171320605,235.40843433905002,127.19662354480832,142.92783392601146,313.7090939736841,347.670219173913,364.020438284719,48.8396129117043
nominal,R2->R3,snr_db,10000,7.761254588575882,11.625223636778008,11.553009066435463,8.148429836060922,9.067492127136239,15.876937485834254,16.854394465993053,18.117567361269,1.9044813746715874
nominal,R2->R3,snr_linear,10000,5.972077828696263,16.193402418608354,14.298843295389785,6.528944601524321,8.06769019625302,38.698465873100204,48.46625317275615,64.82712119379444,8.803543355197222
nominal,R3->R4,antenna_gain_db,10000,-0.09014586652720277,-0.010178205425345954,-0.004192225682570277,-0.07603026802179587,-0.04026719982613552,-3.584199015900002e-05,-2.167257190071262e-06,-4.6150687464012683e-10,0.015514376779389856
nominal,R3->R4,antenna_gain_linear,10000,0.9794570878221043,0.997665471603593,0.9990351701116439,0.9826457342861152,0.9907709857992899,0.9999917471108309,0.9999995009707147,0.9999999998937341,0.0035472728353515806
